18/01/2023;9,950.00
17/01/2023;9,800.00
16/01/2023;9,995.00
13/01/2023;9,810.00
12/01/2023;9,925.00
11/01/2023;9,925.00
10/01/2023;9,730.00
6/01/2023;9,805.00
5/01/2023;9,970.00
4/01/2023;9,330.00
3/01/2023;9,495.00
2/01/2023;9,490.00
29/12/2022;9,490.00
28/12/2022;9,495.00
27/12/2022;9,000.00
26/12/2022;9,100.00
23/12/2022;9,070.00
22/12/2022;9,010.00
21/12/2022;8,990.00
20/12/2022;9,000.00
19/12/2022;9,130.00
16/12/2022;8,800.00
15/12/2022;9,260.00
14/12/2022;9,520.00
13/12/2022;9,890.00
12/12/2022;9,800.00
9/12/2022;9,700.00
7/12/2022;9,750.00
6/12/2022;9,860.00
5/12/2022;9,850.00
2/12/2022;9,970.00
1/12/2022;9,970.00
30/11/2022;9,900.00
29/11/2022;10,000.00
28/11/2022;10,010.00
25/11/2022;10,000.00
24/11/2022;10,300.00
23/11/2022;10,400.00
22/11/2022;10,400.00
21/11/2022;10,300.00
18/11/2022;10,500.00
17/11/2022;10,600.00
16/11/2022;10,590.00
15/11/2022;10,680.00
11/11/2022;10,280.00
10/11/2022;10,170.00
9/11/2022;9,900.00
8/11/2022;10,040.00
4/11/2022;10,000.00
3/11/2022;10,060.00
2/11/2022;10,400.00
1/11/2022;10,360.00
31/10/2022;10,250.00
28/10/2022;10,230.00
27/10/2022;10,410.00
26/10/2022;10,300.00
25/10/2022;10,400.00
24/10/2022;10,300.00
21/10/2022;10,770.00
20/10/2022;10,800.00
19/10/2022;10,490.00
18/10/2022;10,030.00
14/10/2022;10,010.00
13/10/2022;10,410.00
12/10/2022;10,340.00
11/10/2022;10,230.00
10/10/2022;10,700.00
7/10/2022;10,820.00
6/10/2022;10,900.00
5/10/2022;10,700.00
4/10/2022;10,520.00
3/10/2022;10,200.00
30/09/2022;9,810.00
29/09/2022;9,650.00
28/09/2022;9,840.00
27/09/2022;9,700.00
26/09/2022;9,620.00
23/09/2022;10,100.00
22/09/2022;10,730.00
21/09/2022;10,670.00
20/09/2022;10,220.00
19/09/2022;10,670.00
16/09/2022;11,000.00
15/09/2022;10,000.00
14/09/2022;9,710.00
13/09/2022;10,000.00
12/09/2022;9,800.00
9/09/2022;9,700.00
8/09/2022;9,750.00
7/09/2022;9,750.00
6/09/2022;9,800.00
5/09/2022;9,850.00
2/09/2022;9,910.00
1/09/2022;9,790.00
31/08/2022;9,750.00
30/08/2022;9,815.00
29/08/2022;10,030.00
26/08/2022;10,230.00
25/08/2022;10,270.00
